Fitness,OS,MS
39657.0,5,35,52,20,71,3,18,56,72,19,39,37,54,22,38,4,44,21,10,25,1,78,24,55,73,23,6,69,70,26,11,36,28,2,7,75,61,27,57,40,8,42,62,53,12,45,13,46,63,74,29,9,76,59,41,58,15,30,31,14,33,79,16,47,77,64,80,60,43,48,81,82,17,32,50,49,51,84,66,65,67,83,68,34,85,6,5,6,6,6,6,6,5,3,2,6,5,5,5,3,3,5,3,5,6,5,5,5,3,5,4,4,5,2,1,5,2,6,2,5,6,5,5,4,4,5,5,6,2,2,5,6,2,2,4,2,1,6,6,5,5,6,5,4,4,6,5,5,6,1,5,2,1,1,4,5,4,2,6,6,6,2,6,5,4,6,6,2,2,2
40711.0,1,2,71,22,37,52,5,73,6,20,74,56,57,72,11,38,21,25,27,62,44,53,3,35,39,4,40,45,78,36,23,8,7,9,18,58,54,19,55,24,26,61,59,63,69,28,79,41,70,80,81,60,32,75,10,46,47,64,12,65,29,13,14,67,16,76,15,30,31,82,48,42,66,43,49,50,84,77,33,34,51,68,83,17,85,5,2,5,6,6,5,6,6,4,6,4,6,4,3,6,3,3,5,5,6,6,2,5,5,5,3,4,5,6,2,4,6,5,1,5,6,5,2,3,5,1,5,6,2,5,6,5,6,2,2,6,1,6,5,6,2,5,5,2,4,2,5,4,5,5,6,5,5,4,4,4,5,6,1,6,5,5,1,6,2,2,2,6,2,2
9919.0,54,39,1,2,69,5,6,55,52,71,56,18,3,37,4,57,73,38,20,72,7,22,53,21,70,58,11,10,35,61,76,59,36,23,78,19,74,40,12,27,13,42,79,60,80,45,62,75,28,63,64,24,25,41,44,65,29,46,30,14,77,81,67,16,31,66,82,8,47,9,68,26,48,33,50,43,32,15,17,84,83,49,34,51,85,5,6,5,2,5,5,4,3,5,6,6,5,6,5,3,4,6,3,5,3,5,6,2,3,2,5,6,6,6,6,5,5,2,4,6,2,4,4,2,5,6,6,6,1,2,6,6,5,6,2,6,6,6,6,6,4,2,2,6,4,1,5,5,6,4,6,4,6,6,1,2,1,4,5,5,1,6,6,2,5,6,6,2,2,2
37539.0,22,37,71,3,69,52,54,4,5,38,39,55,35,1,20,6,40,8,2,72,78,70,59,23,61,36,18,44,28,11,21,25,41,27,10,7,45,73,19,24,74,42,43,56,57,12,53,79,49,46,75,47,29,26,30,13,76,58,62,32,14,31,77,48,63,83,64,60,9,80,66,65,67,16,81,50,15,51,82,17,84,33,68,85,34,6,5,6,6,5,6,6,3,6,3,6,3,6,5,6,4,4,6,2,3,5,2,5,4,5,2,5,6,6,6,3,5,5,5,6,5,6,6,2,5,4,5,1,5,4,2,2,6,6,2,6,6,2,1,5,5,6,6,5,6,4,4,1,4,2,6,6,1,1,2,5,4,6,6,5,5,6,2,4,2,5,6,2,2,2
42639.5,5,6,3,56,18,22,4,71,54,37,39,8,73,23,38,69,55,35,40,44,70,52,45,36,46,1,75,2,53,61,7,28,72,11,76,47,41,77,19,57,58,74,20,48,62,79,63,59,50,83,10,60,66,78,21,64,27,29,12,9,42,80,13,30,24,43,81,14,25,31,82,33,26,15,49,65,51,16,17,32,84,34,85,67,68,5,4,5,6,6,6,3,6,5,5,5,5,6,4,3,6,3,5,4,5,2,6,5,2,2,5,5,2,2,5,6,5,3,6,6,6,6,1,2,4,5,4,5,4,5,6,2,5,5,5,6,1,6,5,3,6,5,2,2,1,5,2,5,5,6,1,5,4,6,4,4,6,1,6,5,4,2,5,2,6,6,2,2,5,2
56134.5,3,73,1,22,18,23,54,28,35,20,37,56,74,2,21,71,5,19,57,38,69,72,78,27,36,24,39,4,29,62,70,30,52,25,79,6,55,41,7,11,76,26,42,80,59,10,61,40,8,53,44,75,9,12,45,58,60,43,63,32,46,64,77,47,48,66,31,83,33,65,81,50,49,13,14,67,51,82,15,34,16,17,84,68,85,6,6,6,6,6,4,6,6,6,6,5,6,4,2,3,5,6,2,4,3,5,3,6,5,2,6,6,3,2,5,2,5,5,6,5,4,3,5,5,5,5,1,6,2,6,6,5,4,6,2,5,5,1,2,5,6,1,1,2,6,2,5,1,6,4,5,4,5,6,4,6,5,5,6,4,5,2,4,5,2,5,2,5,2,2
44902.0,69,5,20,22,39,70,21,54,6,73,18,37,55,11,19,23,35,27,24,61,75,71,56,72,57,40,3,38,25,59,45,42,28,44,29,52,36,46,26,32,74,79,30,47,78,62,4,1,53,10,2,63,58,80,48,41,31,60,7,66,76,64,50,8,12,9,43,13,65,67,49,15,77,33,81,82,14,16,51,68,83,17,84,85,34,6,5,6,5,6,2,3,6,4,5,6,5,3,5,2,4,6,6,6,5,6,5,6,3,4,4,5,3,5,6,6,6,5,6,2,6,2,2,1,6,4,5,5,6,5,5,3,6,2,5,2,2,6,2,4,6,4,1,6,6,6,5,6,5,2,1,1,5,4,6,6,5,1,5,5,4,4,5,2,2,5,2,6,2,2
38350.5,39,35,37,54,36,55,69,40,18,70,45,73,71,22,20,3,72,1,56,74,2,38,76,44,41,78,4,5,21,25,6,57,27,52,53,11,62,42,79,61,10,12,23,63,80,13,14,8,81,19,82,84,28,46,29,47,30,58,59,75,31,24,43,7,77,60,66,33,64,65,67,68,26,49,16,48,50,51,9,15,32,83,85,34,17,5,6,5,5,2,3,6,4,5,2,5,5,6,5,6,6,3,5,5,4,2,3,6,6,5,6,3,5,3,5,4,4,6,6,2,5,5,5,5,6,5,2,4,2,2,6,4,5,6,2,4,5,5,2,2,6,6,6,6,6,4,6,1,6,1,1,6,6,6,4,6,2,1,5,5,4,6,2,1,5,6,5,2,2,2
38864.5,52,5,3,18,39,53,73,54,71,1,4,2,6,40,20,45,55,56,8,7,11,10,69,70,21,72,78,76,35,37,9,38,59,75,74,36,44,79,41,80,12,15,22,42,43,81,58,82,13,19,23,24,28,61,84,57,62,14,25,16,60,77,66,63,64,83,17,26,65,32,27,29,67,30,46,47,48,49,31,85,50,33,68,51,34,6,6,5,6,5,2,5,5,5,6,3,2,4,4,6,6,3,6,6,5,6,5,6,2,3,3,6,6,6,6,1,3,6,5,4,2,5,5,6,2,2,5,5,6,1,5,6,4,6,2,4,5,6,6,6,4,6,4,6,6,1,1,6,2,5,5,2,1,4,5,5,2,5,5,2,5,4,6,4,2,5,5,2,2,2
48211.0,54,3,35,5,22,55,4,23,20,36,52,61,41,73,18,56,71,74,69,72,28,10,57,6,62,21,11,8,25,1,19,2,53,63,12,76,24,7,37,13,26,64,78,38,59,39,40,65,58,27,60,29,70,14,67,9,79,45,80,30,31,16,75,15,66,42,81,44,68,46,82,47,43,84,33,77,83,85,32,34,17,48,49,50,51,6,6,5,5,5,3,3,4,5,2,5,6,6,5,6,6,6,4,6,3,5,6,4,4,5,3,6,6,6,6,2,2,2,2,2,6,6,5,6,6,1,6,6,3,5,6,4,4,5,6,1,2,2,4,6,1,6,6,2,6,4,6,6,5,6,6,5,5,2,2,4,6,1,5,6,1,6,2,6,2,2,4,6,5,2
31768.5,35,18,69,56,22,39,70,52,36,3,1,23,53,5,6,20,41,54,28,37,71,55,72,40,38,11,73,76,21,19,4,74,61,57,2,58,27,29,30,79,42,45,10,7,44,8,46,62,63,31,78,59,47,80,33,75,60,25,81,12,66,24,64,13,77,43,82,65,48,67,14,50,83,26,32,68,34,49,9,15,84,16,17,85,51,6,5,5,5,5,6,2,5,2,6,6,4,2,6,4,5,5,5,5,5,5,3,3,4,3,5,6,5,3,2,3,4,5,4,2,5,6,2,5,6,6,5,6,6,6,5,2,6,2,4,6,5,6,2,5,5,1,5,5,2,5,5,5,5,1,1,4,4,4,5,4,5,5,1,5,2,2,5,1,6,5,5,2,2,2
61069.0,37,20,39,40,56,3,21,4,10,45,71,18,19,72,54,76,78,38,55,5,73,6,22,74,1,57,35,52,36,62,53,23,69,2,79,28,11,7,25,8,58,27,12,13,29,44,41,70,61,80,63,42,75,9,30,46,81,82,77,83,31,14,84,64,65,16,47,59,48,24,67,15,60,50,85,26,17,32,33,34,43,66,49,51,68,6,5,6,4,6,6,3,3,6,5,6,5,2,3,5,5,5,3,3,5,5,4,6,4,5,4,6,6,2,5,2,4,5,2,6,6,5,5,5,6,6,6,2,6,2,5,5,2,6,2,2,6,5,1,6,2,5,4,1,5,4,4,6,5,4,6,6,6,4,5,6,5,1,5,2,1,2,6,5,2,1,6,6,2,2
53580.0,54,3,71,20,1,2,21,18,52,69,72,19,4,76,35,10,7,56,5,73,36,74,53,24,22,57,70,39,23,37,28,38,78,44,6,58,42,75,27,41,11,62,79,80,29,55,12,59,81,30,61,77,60,66,63,31,8,13,64,82,25,83,26,40,65,45,14,67,32,16,43,9,33,49,46,47,48,84,15,85,34,17,50,68,51,6,5,5,5,6,2,3,6,5,6,3,2,3,5,5,6,5,5,5,6,2,4,2,5,6,4,2,6,4,6,6,3,5,6,4,5,5,5,5,6,5,6,5,2,2,3,2,5,5,5,5,1,1,6,2,4,5,5,6,4,5,5,1,4,4,6,4,6,6,5,1,1,6,5,2,6,4,5,6,2,2,2,6,2,2
58068.0,73,20,71,54,18,39,55,5,56,6,3,52,40,45,37,53,1,69,59,22,70,57,61,4,62,63,35,72,38,8,21,19,78,42,64,36,58,41,44,60,46,10,11,65,2,7,12,24,9,67,43,74,13,14,23,79,49,16,80,75,28,15,47,48,27,66,29,76,77,83,50,68,30,25,26,81,17,32,82,31,33,84,51,85,34,5,6,6,5,5,5,3,5,5,4,6,6,4,5,6,2,6,5,5,5,2,4,6,3,5,2,5,3,3,6,3,2,5,5,6,2,5,6,6,1,2,6,6,4,2,5,2,6,1,5,1,4,5,4,4,6,5,6,2,5,6,5,6,4,5,5,2,6,1,6,5,2,6,6,1,5,2,5,4,4,5,6,2,2,2
41647.0,20,69,56,3,54,52,1,5,70,21,37,4,18,39,71,72,27,57,38,19,22,24,10,55,59,23,73,40,76,8,61,35,36,28,2,6,25,75,77,44,42,29,78,30,53,62,58,41,31,7,63,74,43,11,79,45,12,46,13,9,83,49,80,26,60,15,81,47,82,64,84,32,66,65,33,48,34,85,50,51,67,68,14,16,17,5,6,6,6,6,6,5,5,2,3,6,3,6,5,6,3,5,4,3,2,5,5,5,3,6,4,5,4,6,5,6,5,2,5,2,4,6,6,1,5,6,2,6,6,2,6,5,6,4,5,2,4,1,6,6,6,2,2,6,1,5,5,2,1,1,6,5,6,4,5,6,6,6,4,6,4,2,2,6,2,6,2,4,6,2
53766.5,54,3,37,5,22,55,4,23,20,38,52,61,39,73,18,56,71,74,69,72,28,10,57,6,62,21,8,25,1,19,2,53,63,11,76,24,7,40,12,26,64,78,35,59,44,42,65,58,27,60,29,70,13,67,9,79,36,80,30,31,14,75,15,66,45,16,81,46,68,47,82,41,48,84,33,77,83,85,32,34,17,43,49,50,51,6,6,5,5,5,3,3,4,5,3,5,6,6,5,6,6,6,4,5,3,5,5,4,4,5,3,5,6,5,2,2,2,2,6,5,6,6,4,2,1,5,5,5,5,5,5,4,5,5,1,2,2,6,5,1,6,2,2,5,4,4,6,6,5,6,6,5,2,2,5,4,6,4,5,6,1,6,2,6,2,2,1,6,5,2
50691.0,54,22,55,71,18,5,72,37,3,69,56,4,19,23,10,38,35,1,6,57,36,78,20,61,21,24,28,73,52,2,27,62,29,76,74,53,63,70,8,30,41,75,31,64,58,59,7,60,11,12,79,39,40,45,80,66,44,77,25,26,83,46,33,32,42,43,9,34,49,13,81,65,82,15,67,47,84,14,48,50,68,16,85,51,17,6,6,3,5,5,6,3,5,5,6,5,3,2,4,5,3,5,6,4,4,2,5,5,5,3,6,6,6,6,2,6,6,2,6,4,2,2,2,6,5,5,5,4,5,6,6,6,1,5,2,5,5,4,6,2,6,5,1,5,1,5,2,5,5,6,1,1,2,6,6,6,4,4,6,6,5,5,4,4,6,2,5,2,2,2
28811.0,1,5,69,18,39,71,20,54,70,22,72,37,55,23,6,28,35,21,2,61,3,76,56,25,57,40,27,38,78,59,45,42,73,44,19,52,36,46,29,74,4,79,30,47,31,62,10,11,53,12,33,63,58,75,48,41,13,60,24,66,14,64,50,80,7,81,43,26,65,67,49,77,82,8,16,32,9,15,51,68,17,84,83,34,85,6,5,6,5,6,5,5,6,2,5,3,5,3,4,4,5,6,3,2,5,6,5,6,6,4,4,5,3,5,6,6,6,5,6,2,6,2,2,2,4,3,6,6,6,4,6,6,5,2,2,6,2,6,6,4,6,6,1,6,6,4,5,6,2,6,6,1,1,4,6,6,1,4,5,5,6,1,5,2,2,2,5,6,2,2
47389.0,56,69,1,39,37,54,73,55,59,40,71,18,57,72,45,19,38,62,2,22,3,7,78,4,5,76,70,74,6,61,44,23,11,35,36,8,10,79,41,52,12,20,28,42,13,43,46,80,9,15,47,75,53,14,63,21,58,48,81,50,27,29,30,25,82,24,84,31,60,77,83,64,49,26,85,65,67,51,33,16,66,32,34,68,17,6,6,6,6,6,5,6,3,6,4,6,6,4,3,5,2,3,5,2,6,5,5,6,3,6,5,2,4,4,5,6,4,6,6,2,6,6,5,5,5,2,6,6,5,5,1,2,2,1,5,6,5,2,4,2,3,6,4,6,5,5,2,5,5,4,5,6,4,1,1,5,6,5,1,2,4,5,2,6,6,5,6,2,2,2
36699.0,5,73,6,18,37,54,39,71,20,19,72,38,76,35,11,22,23,78,3,55,28,69,61,21,70,27,4,1,74,40,36,2,44,45,7,79,8,46,10,24,52,53,12,25,75,56,13,29,57,47,14,30,48,80,26,41,77,59,32,81,82,31,58,16,42,62,9,15,83,60,66,43,50,49,63,84,64,51,65,17,67,68,33,34,85,6,6,4,6,6,5,5,6,6,2,3,3,5,5,5,5,4,6,6,3,5,5,6,3,2,6,3,6,4,4,2,2,6,5,5,5,5,2,5,6,6,2,2,5,5,5,6,2,4,5,4,6,4,2,1,5,1,6,6,5,4,4,5,6,6,5,1,5,6,1,5,1,5,5,2,5,5,2,4,2,5,2,6,2,2
39460.0,69,54,73,3,71,39,72,78,18,4,37,1,20,52,53,56,70,74,5,21,6,22,57,75,62,2,55,76,25,38,23,40,27,11,10,28,8,19,12,7,77,44,83,35,9,36,61,13,79,45,59,46,24,80,41,26,47,63,48,32,42,43,29,30,31,15,64,33,14,34,65,16,58,49,50,60,67,17,81,66,82,68,84,85,51,6,5,6,6,6,6,3,5,5,3,5,6,5,5,2,5,2,4,6,3,4,6,4,5,6,2,3,6,5,3,4,4,5,6,5,6,5,2,2,5,1,5,5,5,1,2,6,6,6,5,6,2,5,2,6,1,5,2,4,6,6,1,2,5,4,5,6,5,4,2,4,5,5,6,6,1,5,2,5,6,4,2,6,2,2
59714.5,3,35,56,71,20,4,52,39,36,57,37,40,8,38,1,18,42,54,22,73,74,79,2,21,72,55,5,45,61,69,41,19,70,78,23,76,10,80,81,6,11,75,77,28,43,53,7,9,82,27,29,58,49,30,62,12,84,25,31,59,13,44,33,83,15,14,46,60,63,47,64,24,26,65,16,85,48,50,67,66,32,34,68,17,51,6,6,6,6,5,3,6,5,2,4,6,4,5,3,6,5,6,6,6,6,4,6,2,3,3,3,6,5,5,6,6,2,2,5,4,6,5,2,5,4,5,6,1,5,1,2,5,1,4,5,2,5,6,6,5,2,5,6,4,5,5,6,5,5,6,4,2,1,2,6,6,6,1,4,5,2,4,5,6,5,5,2,2,2,2
43569.5,37,18,38,56,1,2,19,24,54,39,69,73,40,35,3,70,44,7,55,4,75,10,61,52,74,8,36,57,20,22,79,71,23,41,42,62,43,72,45,21,53,27,46,76,47,63,49,5,28,77,6,11,25,26,48,12,78,50,58,59,80,13,14,9,81,51,29,64,32,16,82,15,84,83,60,66,30,65,67,68,31,33,34,85,17,6,5,3,5,5,2,2,6,6,6,5,5,4,6,5,2,5,5,3,3,6,6,6,5,4,5,2,4,5,6,6,5,4,6,5,6,1,3,6,3,2,6,2,6,5,2,5,6,5,1,4,5,5,1,4,2,6,6,6,6,2,5,4,1,5,2,2,5,5,6,4,5,6,5,1,5,6,4,5,2,4,5,2,2,2
13573.5,52,5,3,18,39,53,73,54,71,1,4,2,6,40,20,45,55,56,8,7,11,10,69,70,21,72,78,76,35,37,9,38,59,75,74,36,44,79,41,80,12,15,22,42,43,81,58,82,13,19,23,24,28,61,84,57,62,14,25,16,60,77,66,63,64,27,83,17,26,65,32,29,67,30,46,47,48,49,31,85,50,33,68,51,34,6,5,5,5,5,2,6,5,6,5,3,2,4,4,5,6,3,5,6,6,5,5,5,2,3,3,6,5,5,6,1,3,6,6,4,2,5,6,6,2,2,5,6,5,1,5,6,4,5,2,4,5,5,6,6,4,6,4,6,6,1,1,6,2,5,6,6,2,1,4,6,2,5,6,2,5,4,5,4,2,5,5,2,2,2
